tile_id,accuracy,precision,recall,f1,jaccard
T11SLV_2018_4_0,0.6993771708281031,0.9700822133962111,0.7091846231690659,0.819366373431817,0.6940056212133457
T10SEH_2018_3_9,0.7085951996169271,0.9616853137672492,0.7126378541104238,0.8186392824048565,0.6929630130848882
T10SEH_2018_3_4,0.4065558721114277,0.8845578871601794,0.2629437154625092,0.4053832027074604,0.25421982472262333
T10SGG_2018_7_1,0.8591812901026425,0.9432027849964758,0.8988694425734136,0.9205026262210522,0.852714095078055
T11SKA_2018_3_3,0.697679712990038,0.9579079424792986,0.7087934071403129,0.8147336467107639,0.6873844384848976
T10SGF_2018_6_9,0.6520197366348486,0.9496071760771679,0.6468517056914846,0.7695218819564983,0.6253844507044641
T10SEH_2018_4_5,0.41626850600700055,0.8907789062574785,0.33242597335791063,0.48416753381893857,0.3194070219638021
T10SGG_2018_8_3,0.5584281643223676,0.9664788642293475,0.5456412240817774,0.6974984521451083,0.5355068124823564
T10SFJ_2018_5_2,0.4305159681157639,0.9317298977081445,0.40057965266071355,0.5602782607002992,0.38915732492365207
T11SKA_2018_7_3,0.8847829624979656,0.9347326006224534,0.9407106650190402,0.9377121051387891,0.8827287872477377
T10SGG_2018_4_1,0.48254266113359506,0.9525549454330264,0.46482056034598546,0.6247703896268013,0.45430260148140367
T10SGF_2018_6_3,0.8840764331210191,0.9839633566051215,0.8954184552629911,0.9376050606033796,0.8825390877105324
T11SKV_2018_7_7,0.7743709969659814,0.9486575830601011,0.8020950504184691,0.8692416476936502,0.7687244988469044
T11SKA_2018_0_2,0.5427217614222368,0.9484267731711921,0.5017687160645673,0.6563127354728707,0.48844158369234864
T11SKV_2018_1_8,0.8413972574067045,0.9686713449589397,0.8587035251687155,0.9103786116836061,0.8354999465367131
T10SGG_2018_9_5,0.650508511196506,0.9585793944495016,0.6229795735142415,0.7551730848234556,0.6066490655179602
T10SFG_2018_5_9,0.29137613458236145,0.9401946962067808,0.21799100589800147,0.35392249652817703,0.21500961879480263
T10SGF_2018_8_6,0.9527936840616956,0.9855643614204738,0.965862653085313,0.975614052518374,0.952389140945213
T10SFH_2018_4_4,0.6388501317741899,0.9037151805087951,0.6426920877623117,0.7511741674016339,0.6015043473585948
T11SKA_2018_9_3,0.7304761561907505,0.9625387820715045,0.7434108494283753,0.838901407608858,0.7225066097800035
T10SFH_2018_8_5,0.4904648511905716,0.9565072992877679,0.46224669949307684,0.623282602222438,0.45273096949933567
T10SGF_2018_3_4,0.830509696333952,0.96844814140889,0.8482886205934755,0.9043946874137099,0.8254749014303265
T11SKV_2018_3_7,0.7362851319005692,0.9577306386813097,0.7555855669662265,0.8447330915841609,0.7312016690086812
T10SEJ_2018_0_8,0.6190250952568651,0.9088655604168889,0.6081022788123996,0.7286683397380599,0.573153617198464
T10SGF_2018_2_3,0.6587412082585649,0.9452406347625055,0.6619524725821587,0.7786299885269315,0.6375054088546374
