tile_id,accuracy,precision,recall,f1,jaccard
T10SFG_2018_7_9,0.5582247570512374,0.5582247570512374,1.0,0.7164881119044908,0.5582247570512374
T10SGG_2018_9_1,0.840614331073885,0.8406385077154951,0.9999644787202868,0.9134057190548336,0.840613405640525
T10SFH_2018_6_2,0.7713527825056984,0.7713527825056984,1.0,0.8709194352742854,0.7713527825056984
T10SGF_2018_8_9,0.6510836062255931,0.65107289764899,1.0,0.7886664466191304,0.65107289764899
T10SFG_2018_3_8,0.7540145852203542,0.7540145852203542,1.0,0.8597586263806678,0.7540145852203542
T11SKA_2018_9_2,0.7321384136084486,0.7320943725645094,0.999905930567692,0.8452948923145909,0.7320439536367627
T11SKA_2018_1_2,0.8725651208854649,0.8725651208854649,1.0,0.9319463565281638,0.8725651208854649
T10SFJ_2018_5_1,0.7335825030441173,0.7335825030441173,1.0,0.8463196897245665,0.7335825030441173
T11SKA_2018_8_8,0.5829716888795989,0.5829716888795989,1.0,0.7365535252146128,0.5829716888795989
T10SGG_2018_8_5,0.7619906702366614,0.7619906702366614,1.0,0.8649202099740004,0.7619906702366614
T11SKA_2018_1_1,0.7844076496096563,0.7844076496096563,1.0,0.8791798777384164,0.7844076496096563
T11SKV_2018_5_5,0.5859021701985063,0.5859021701985063,1.0,0.7388881624711685,0.5859021701985063
T10SFH_2018_5_4,0.4849925846297789,0.4849925846297789,1.0,0.6531919278919385,0.4849925846297789
T11SKV_2018_7_8,0.6105968460622228,0.6105968460622228,1.0,0.7582243161037873,0.6105968460622228
T11SKA_2018_5_1,0.954904761430785,0.9549046492164488,1.0,0.9769321993266392,0.9549046492164488
T10SEH_2018_3_9,0.7495504328121009,0.7495504328121009,1.0,0.8568491868020377,0.7495504328121009
T10SFG_2018_2_5,0.7239690644689301,0.7239690644689301,1.0,0.839886375446011,0.7239690644689301
T11SKA_2018_7_3,0.7199727273632138,0.7199727273632138,1.0,0.8371908646097668,0.7199727273632138
T11SKV_2018_1_9,0.8970615558674324,0.8970615558674324,1.0,0.9457379525644866,0.8970615558674324
T11SKA_2018_4_0,0.950686129110388,0.9507841762727052,0.9998883274239928,0.9747182040582358,0.9506832247644816
T10SFG_2018_1_7,0.7110270038918252,0.7110270038918252,1.0,0.8311113761203711,0.7110270038918252
T10SGG_2018_6_1,0.6748990547476618,0.6748990547476618,1.0,0.8058981857259944,0.6748990547476618
T10SEJ_2018_2_9,0.9011491335463386,0.9011491335463386,1.0,0.9480046753253552,0.9011491335463386
T10SGF_2018_0_2,0.8716717927279605,0.8716717927279605,1.0,0.9314365863872952,0.8716717927279605
T11SKA_2018_1_0,0.7532564590031221,0.7532564590031221,1.0,0.8592655742234236,0.7532564590031221
T10SFJ_2018_4_0,0.4666009734539699,0.4666009734539699,1.0,0.6363025552275272,0.4666009734539699
T10SEJ_2018_0_8,0.6580527270977866,0.6580527270977866,1.0,0.7937657426005088,0.6580527270977866
T10SEJ_2018_7_8,0.8282761171993457,0.8282761171993457,1.0,0.9060733325862668,0.8282761171993457
T10SGG_2018_6_2,0.6040374783096274,0.6040374783096274,1.0,0.7531463403787502,0.6040374783096274
T10SFH_2018_6_5,0.6429009857299743,0.6429009857299743,1.0,0.7826411832656127,0.6429009857299743
T11SKV_2018_5_7,0.8604127059963305,0.8604127059963305,1.0,0.9249697158303836,0.8604127059963305
T10SFJ_2018_9_0,0.7972062136489262,0.7972062136489262,1.0,0.8871616485571041,0.7972062136489262
T10SGF_2018_8_4,0.524870521332046,0.5248611452119153,0.9999968392539376,0.6884044174683872,0.5248602744907422
T10SFH_2018_9_3,0.8371704141658455,0.8371704141658455,1.0,0.911369362047948,0.8371704141658455
T10SGF_2018_4_8,0.8370053516743474,0.8370053516743474,1.0,0.9112715441045992,0.8370053516743474
T11SKA_2018_9_5,0.8865813318469414,0.8860787086180935,0.9996852865823724,0.9394599218289268,0.8858316070893314
T11SKV_2018_2_9,0.9171013035789528,0.9171013035789528,1.0,0.9567583120066284,0.9171013035789528
T10SFH_2018_0_0,0.8007786968191877,0.8007786968191877,1.0,0.8893693580823075,0.8007786968191877
T10SGF_2018_4_5,0.754496501338748,0.754496501338748,1.0,0.8600718220447158,0.754496501338748
T11SKV_2018_6_6,0.8181135762655067,0.8181135762655067,1.0,0.8999587120909702,0.8181135762655067
